gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20,gene21,gene22,gene23,gene24,gene25,gene26,gene27,gene28,gene29,gene30,gene31,gene32,gene33,gene34,gene35,gene36,gene37,gene38,gene39,gene40,gene41,gene42,gene43,gene44,gene45,gene46,gene47,gene48,gene49,gene50,gene51,gene52,gene53,gene54,gene55,gene56,gene57,gene58,gene59,gene60,gene61,gene62,gene63,gene64,gene65,gene66,gene67,gene68,gene69,gene70,gene71,gene72,gene73,gene74,gene75,gene76,gene77,gene78,gene79,gene80,gene81,gene82,gene83,gene84,gene85,gene86,gene87,gene88,gene89,gene90,gene91,gene92,gene93,gene94,gene95,gene96,gene97,gene98,gene99,gene100,is_hypertension
1.3603,-0.30675,-1.7767,1.1506,0.0020404,0.49358,1.2017,0.74406,0.27234,0.44202,0.3216,0.91723,0.16353,-0.035675,0.68002,3.1601,1.8548,1.7049,0.24892,0.99914,0.34136,1.0189,-1.3695,-2.1152,-0.94494,-0.81615,-0.62467,-1.2708,-0.36496,1.1029,0.29655,-1.1358,1.702,1.159,-0.58557,0.49844,0.93939,1.3846,0.021675,0.64944,0.8214,1.5074,-2.438,0.70187,0.94649,0.11466,2.6331,-0.67704,0.13421,0.026173,0.48137,-2.9999,-0.51636,0.55832,0.095825,1.0269,0.75321,-0.42698,0.26022,1.6374,0.14341,0.17252,0.83301,0.29039,-1.4899,0.38537,0.2328,1.8507,-1.3476,1.3477,-1.5314,2.4235,-1.4077,-0.31237,-0.16744,0.027212,-0.76867,0.90439,2.1098,-1.1598,0.97771,1.6927,1.0656,-0.23638,-0.04835,1.442,0.74457,-0.43023,2.8327,3.1374,0.6372,-1.3572,0.023525,-1.4888,0.041663,0.33949,0.82764,-0.93688,0.78023,0.84164,0
-0.37985,-1.6398,0.77715,0.29198,1.0408,2.065,-0.42943,0.79997,-0.89449,-0.79307,0.94926,0.36334,-0.1086,-0.27882,1.2149,1.5773,0.35918,0.0030778,0.20634,0.45549,-0.76884,0.74116,-0.38577,1.7356,-0.15367,0.35435,-0.55512,-0.58802,-1.0249,-1.0063,-0.34283,0.38068,-1.069,0.46741,-1.3417,-0.50435,0.08336,-1.0601,-1.0576,1.038,-0.30596,0.21922,0.51353,0.7175,-0.38372,-0.021481,-0.15062,0.73983,0.3781,-0.49504,-1.894,0.45905,1.4829,0.099571,-0.068277,0.23979,-0.51177,-0.17521,0.93342,-1.4046,0.56267,2.5199,0.75416,-0.28218,0.51918,0.098813,-0.421,-1.0562,-0.19385,0.94835,1.3633,0.53599,0.69012,0.80938,0.57494,0.27049,-0.70197,0.024039,-0.829,-0.11601,-0.19305,-1.6201,-0.14367,0.19389,0.25406,-1.3173,-0.51298,0.14567,-1.9878,-1.6793,1.1373,0.438,-1.1243,-0.072623,-0.9161,0.4323,-1.274,0.3969,-0.81206,-1.2567,0
0.14722,-1.1571,-0.032338,0.080586,0.19016,-1.5037,0.41425,1.2446,0.67444,-1.1123,-1.013,1.2561,-1.1185,1.183,-0.46832,-0.35142,-1.0821,0.30332,-0.13203,0.64359,1.8544,-0.326,-0.23286,-1.3282,0.31057,-4.2683,-0.24733,-1.5018,0.82077,-1.0434,-0.056115,-0.89405,0.25363,0.078505,-1.8097,-0.28906,0.46244,1.3931,0.69354,-0.78358,0.56932,-0.22525,0.31294,0.76564,0.53383,0.56938,1.4736,-1.9871,0.53119,-0.41899,0.63848,0.15157,-0.063476,0.17374,0.41716,-0.43696,2.0664,2.4822,0.21188,-0.30572,-1.8727,-0.71399,-0.60744,-0.9998,0.32704,-2.1112,1.7586,1.342,-0.055149,0.038398,0.073621,0.53594,-0.18822,-1.0919,-0.03561,-0.14076,0.31378,-2.4106,-0.31432,-0.58452,0.52499,-0.83824,0.14975,0.032,-0.66744,0.33784,-1.0878,0.26826,1.6177,1.9361,-1.4492,0.015511,0.74841,-3.1507,-0.67546,0.576,1.6222,-1.8966,-0.27042,0.0049702,0
0.4185,0.9043,-0.86705,-0.55823,-2.2936,-0.98125,0.76554,-0.33837,-0.14731,0.16303,0.5393,0.15942,0.13333,0.78792,-2.7882,-0.64343,-1.2132,0.091005,-0.1842,0.66411,2.4463,-0.33988,-0.73387,-0.3603,-0.16705,-1.1771,1.0425,-0.046663,0.65839,0.0063588,-0.61077,1.8936,-0.54142,0.847,0.5839,-0.45827,-0.54191,-2.2796,-0.69963,0.26961,0.90986,0.047436,-3.3851,-0.30938,-1.727,-0.075149,2.4948,-0.51044,-0.06238,1.1211,-1.1952,0.51346,-0.4228,-0.32283,-0.41065,0.40009,1.6845,0.4567,0.81301,-0.5583,0.25904,0.81147,-0.8379,-0.41139,0.23852,0.0082493,1.3558,-0.40929,0.10361,0.28625,0.84942,-1.9588,0.90198,0.19715,-1.1852,-1.3345,-1.516,0.51292,0.035235,-0.763,-0.97452,-1.1761,-0.25436,-0.22753,-0.48388,0.89816,-0.56541,0.55958,0.54537,0.83472,0.67377,0.8907,-0.1859,0.26311,-1.372,-0.45516,1.4099,0.079425,0.042209,0.39217,0
-0.89674,0.15996,0.36433,-0.3679,-0.03231,1.5841,0.052053,0.3609,-0.023507,1.481,1.0604,-2.0709,0.13736,1.0441,-1.0288,0.30704,1.2991,-0.47922,0.53959,-1.3862,-1.0254,-1.2787,-0.38968,1.4102,1.0083,0.97486,0.023327,-0.6334,-0.78519,1.27,-0.61683,1.9662,-0.71794,-0.13705,0.79258,0.20054,-2.3748,0.12407,0.71204,0.91764,-1.2849,-0.24312,0.51383,-0.4678,-0.024452,0.50047,-1.4457,0.75315,-0.031129,-0.5472,-0.4327,0.44621,0.19442,-0.022937,0.91616,0.10787,-1.0159,-0.56885,0.2464,0.41807,-0.25815,-0.15713,0.16349,0.57205,0.39002,0.95206,-1.2601,-0.073209,-1.3147,-0.23555,0.33539,1.4986,0.43772,0.30481,0.5825,0.20935,-0.16799,-0.55078,-1.056,-6.5755,0.30405,0.85731,0.40985,-0.65325,0.34287,-0.4989,-0.45311,-0.089129,-0.15159,-1.5671,1.0414,-1.5225,-9.1722,0.28515,-0.91206,-2.888,-0.055207,1.0185,0.07782,-0.71557,0
-0.7152,0.20552,-0.072117,-1.8556,-0.72744,0.48667,-0.41861,0.046103,-1.6437,-0.93106,0.093862,0.049714,-0.13123,-0.29906,-1.2588,0.021968,-1.2001,-0.12357,-0.58542,-0.02373,-0.76915,0.81799,0.38944,0.9229,0.65826,-1.0994,0.3795,0.17622,-0.10623,1.138,0.11114,1.8917,-2.3538,0.086293,1.3207,0.31323,-0.36839,0.6035,-0.11882,0.47954,-0.62168,-0.60729,0.66215,-2.6653,0.84858,1.1961,0.082162,1.2011,0.19575,0.10231,-0.0088512,0.45141,-2.0284,0.16268,-2.8918,-0.46346,-0.22596,-0.26413,-0.46132,-0.091137,0.59256,1.0127,-0.59804,-0.029841,-0.59247,1.323,0.20127,-1.335,0.88462,0.19823,0.66358,-0.43377,-0.1822,0.91529,-0.39051,-3.327,-0.19127,-0.44971,-0.034341,0.85421,-1.357,-1.0424,-0.83977,-0.0067008,0.65764,-0.2851,0.054309,-0.51417,-0.29939,-2.2109,1.653,-0.52359,0.071414,-0.97565,-0.5059,-1.4866,-0.32215,1.0532,-0.77003,-0.44451,0
0.76358,-1.578,-0.29595,0.48744,0.88442,0.29051,1.4254,1.3869,0.97537,-0.83729,-1.1808,-0.33288,-0.090496,0.10954,0.032946,1.4255,0.73523,-0.55973,-0.15204,-4.2964,0.51082,0.97924,1.4928,0.66288,-0.04452,0.26373,0.28288,-0.97106,2.523,0.10177,1.9912,-0.63186,-0.19355,-0.15601,1.7815,-0.35445,0.34473,-1.2048,1.7771,0.37834,-0.34332,0.33651,-2.905,0.72323,0.18079,0.18717,-0.37971,0.78472,0.19406,-0.14051,1.6916,1.1096,1.8106,-1.1772,-0.10687,0.33435,-0.33611,1.247,0.44784,-0.12904,-2.8998,0.18224,-0.90048,-0.58227,-0.76636,1.1824,0.13559,-0.27233,0.9109,-0.61963,0.98765,0.26314,-0.26321,0.10924,-0.14454,-0.58147,0.51881,1.0931,-0.35054,1.0111,1.574,0.13353,-0.43399,0.34323,0.41696,-0.55017,1.3718,0.1933,2.1815,0.78582,-0.042451,0.018155,1.4483,-0.86429,0.56663,-0.15647,-0.079838,-0.70987,-0.3526,0.16085,0
-0.67302,-0.41045,1.7969,0.90333,-2.5748,0.4809,-0.39419,-0.34821,-0.70151,0.74547,-3.9225,1.2705,-0.65622,1.1688,-0.79981,-0.149,-1.1732,-0.6595,1.4617,1.025,0.087493,1.5589,-1.6087,-1.6079,0.23218,1.6395,-0.30536,-0.23066,0.35993,0.21271,-1.5684,-0.097225,0.92195,-0.20529,-1.4783,-0.62843,-0.80877,0.4332,0.4025,0.20743,0.68921,0.35567,-0.65365,-3.5154,0.75483,-0.39514,-0.98558,-0.053749,0.030527,-0.77203,-0.9695,-0.66598,-1.3162,0.93727,-0.00046285,-0.78528,0.15112,-0.26041,-1.2649,0.68216,-0.19229,0.50749,-0.6366,0.5789,0.95212,0.018108,-0.08434,0.4645,-0.19549,0.30241,-1.0342,-0.10129,-0.74691,0.70133,-0.32926,-0.24445,0.0951,0.88514,1.0128,-1.4454,-0.15142,-0.027511,-0.91305,0.49932,0.143,-1.2954,0.61007,-0.18936,-0.50228,-0.27232,0.50734,-1.1579,0.28812,0.22213,-0.2651,0.63322,-0.020616,0.062162,-1.0523,-0.20558,0
0.092765,0.27195,1.3524,1.5222,1.218,0.65561,-0.085976,1.349,-0.98244,-1.6207,0.57387,-0.3077,-0.044704,-0.010959,-0.57369,-0.13403,-1.8518,0.42516,-0.48242,2.2327,0.56293,-0.47191,-1.557,0.06905,0.026546,-0.39136,-0.66714,0.68492,-1.059,-0.5604,-0.7352,-0.77588,-0.57492,0.1665,-1.0393,0.45745,0.54186,-1.1047,-0.58862,0.43031,-1.1769,-0.18675,-0.64445,0.82057,-3.3755,-0.74884,-0.10931,-1.087,-0.064464,0.60896,0.080732,-0.15492,0.99278,-1.4074,0.65733,0.060026,0.91221,-0.060906,0.81102,0.43674,-0.84751,-0.22433,0.4005,-0.0041528,-0.86204,0.6749,-0.33206,0.10503,-0.28707,-0.87318,-1.5051,0.50437,0.39184,-0.14119,-0.26835,-0.2166,0.65327,-1.1952,-1.0083,-1.6559,0.3108,0.48726,0.14382,0.65438,-3.0907,0.22946,-0.76163,-0.51624,-0.19389,1.923,0.20516,0.97825,0.75636,0.47171,-1.6911,0.43332,1.1141,-0.063849,0.83725,-0.28085,0
1.0117,0.13917,-0.79072,0.71428,-0.76002,-1.1275,-0.52756,-1.3443,-0.97009,-0.89761,-1.5283,1.8081,-3.2377,-0.56928,-0.17776,-1.9476,-0.70181,0.36043,-1.1038,-0.67512,-0.77626,0.024257,-1.5313,0.073142,-0.33952,0.53143,-0.52876,-0.16769,-1.5127,-1.2568,-1.7053,0.25454,-0.55602,-0.62258,-0.045727,-0.84537,-0.64192,-0.29643,0.29627,-1.4049,0.32466,0.41804,-1.146,-1.4461,-0.67077,1.0088,-0.34969,0.33567,0.28603,0.50692,-0.93211,0.30707,-1.071,-0.079605,-1.7873,0.68445,-0.083182,-1.3608,0.3885,-2.6048,0.048199,-0.34532,0.29126,0.1352,0.94356,0.27454,0.63791,-0.80438,0.1247,0.97286,1.4927,-0.98709,-0.54873,-0.13574,2.0681,-0.19999,-1.2225,0.58513,0.83669,-0.92628,-0.88555,-1.3694,-0.0016106,0.041569,1.2206,-0.19152,-0.16811,1.0895,-0.93369,-1.9531,-0.4146,0.7146,-0.60913,0.10433,0.46615,-1.0914,0.4555,0.26649,-0.85295,1.5676,0
0.42755,-2.0462,0.53402,-0.25936,-0.2878,0.42745,-0.44551,-1.3347,-0.84389,-0.18943,-0.42493,1.0071,0.90384,0.66871,-0.10017,-1.6266,0.76295,-0.074194,-0.11057,-0.34284,0.87255,-0.075097,-0.33513,-0.80126,-0.3309,0.052842,-0.038064,-1.0004,-0.23181,0.54673,-0.60401,0.97918,-0.96229,0.50362,0.79692,0.2058,-0.21162,0.065129,1.1231,0.84663,1.0435,0.44439,0.55225,0.54586,-1.0636,1.633,0.2856,0.16438,0.70376,-0.065566,0.98023,-0.12821,0.27607,0.26426,-1.4036,0.90443,-1.0356,-0.98273,-0.31636,0.049259,0.45031,-0.084577,0.96464,-0.17588,-1.4011,0.47534,0.27382,-0.0047049,0.19272,1.196,-0.072167,1.1797,0.518,0.15753,1.5143,0.72496,0.064188,0.16865,-0.5317,-0.42289,-0.053984,-0.5972,0.1268,-0.068851,0.57023,-0.024598,0.57041,-3.1442,0.15268,-2.3011,0.093131,0.83088,-1.1771,-0.96195,0.448,0.67388,-1.0296,-0.023849,0.55995,1.1186,0
0.3308,-0.17569,0.80469,0.53433,-0.97775,1.1322,0.17923,0.83261,-1.123,-0.71153,-0.73924,0.092452,0.46202,0.27859,-1.3841,0.08615,2.0865,-0.070154,-0.057718,-0.3048,-0.64857,0.079902,-0.8262,-0.2726,-0.056972,0.63876,0.14784,-0.78881,-0.715,-0.60293,-0.8247,1.7992,0.46394,0.37262,-1.2682,1.0894,0.55615,1.0627,1.8585,1.6715,-1.8876,0.97434,1.0307,-1.68,0.091762,0.11475,-0.080499,-0.79891,0.66534,0.62203,0.6515,0.32756,1.6341,0.29044,-1.2255,-0.13192,-1.0531,-0.27259,0.3055,0.030346,-0.019201,0.45547,-0.2454,-0.42004,0.78616,1.0799,-0.17786,-1.0611,1.235,-0.064992,-0.046812,1.066,-0.68864,0.48564,1.0817,-0.34557,0.13368,-0.19215,-0.57468,-0.38874,-1.5502,0.44229,1.0358,-0.81968,1.0294,1.0494,0.9427,0.19199,-0.043159,0.50931,0.0031773,0.54337,-0.70591,0.38752,0.025998,0.19808,-0.38157,0.35098,-0.47057,0.87821,0
1.3021,0.34712,2.3966,-0.23402,0.74824,-0.47979,-0.76144,-0.25701,-1.641,0.63698,-0.94732,-0.72849,0.068431,0.66017,0.15629,-0.35652,-2.2606,-0.49571,0.78486,1.8483,0.54894,0.31816,1.0364,-2.0583,1.2281,1.2009,0.044867,0.26502,1.6425,-0.085092,1.3611,-0.7194,1.3345,0.362,0.35787,-1.4261,-2.142,0.39072,1.4318,-0.47524,0.37059,0.50633,-0.03209,-0.0066172,-1.1339,-0.25441,0.30343,0.028818,-3.1595,1.9306,1.071,-1.5187,-1.9784,1.4641,-1.4062,-0.48231,-0.52895,0.7176,-0.30836,-0.092605,0.73797,-0.2273,0.61141,1.1026,-0.66445,0.43402,-0.36467,-0.31359,0.72359,0.77371,-1.4464,0.53331,-0.81411,0.78101,-0.48851,0.44122,-0.19,1.4008,0.20516,1.1784,0.92985,-0.95738,-0.0071869,-2.0751,-0.73718,0.16623,1.6422,0.68079,1.1236,1.2678,-1.2634,0.55528,-1.4186,0.10338,0.41843,1.7986,-0.34597,-0.52737,1.1551,1.6713,0
